"lon","lat"
-82.296761,9.380887
-82.298814,9.382353
-82.300868,9.383527
-82.302335,9.38558
-82.303215,9.387927
-82.303801,9.390861
-82.305268,9.392914
-82.307028,9.394674
-82.309668,9.395261
-82.312602,9.395848
-82.314655,9.397608
-82.316709,9.398781
-82.318469,9.400541
-82.319936,9.402302
-82.322283,9.403475
-82.323749,9.405235
-82.324923,9.407875
-82.322869,9.409049
-82.320816,9.410516
-82.319642,9.412862
-82.318469,9.415209
-82.317882,9.418143
-82.316709,9.419903
-82.315535,9.422543
-82.314362,9.424597
-82.312015,9.42489
-82.309668,9.423716
-82.307322,9.42313
-82.303801,9.422836
-82.302041,9.42401
-82.299988,9.42577
-82.297934,9.426943
-82.296467,9.428997
-82.294707,9.430464
-82.292361,9.431344
-82.290014,9.43281
-82.28708,9.433691
-82.285027,9.434571
-82.2818,9.435157
-82.278573,9.435157
-82.275346,9.435157
-82.271532,9.435157
-82.268599,9.434864
-82.265372,9.434571
-82.263025,9.433397
NA,NA
-82.223716,9.350965
-82.221955,9.349204
-82.221955,9.346271
-82.222836,9.343631
-82.223422,9.340697
-82.223716,9.337764
-82.224302,9.335123
-82.226062,9.334243
-82.228703,9.335123
-82.229583,9.33747
-82.229583,9.340697
-82.229583,9.343631
-82.228703,9.345978
-82.227236,9.348324
-82.226356,9.350965
-82.224596,9.352431
-82.222542,9.351258
-82.222249,9.349204
NA,NA
-82.205234,9.325149
-82.203181,9.323976
-82.202007,9.321922
-82.199661,9.320456
-82.1979,9.319282
-82.19526,9.318109
-82.192913,9.316935
-82.190567,9.315762
-82.187926,9.314882
-82.18558,9.314002
-82.183526,9.312535
-82.181179,9.311362
-82.178539,9.310188
-82.176486,9.309308
-82.174139,9.308135
-82.172085,9.306668
-82.170618,9.304321
-82.169738,9.302268
-82.168565,9.299628
-82.167978,9.296987
-82.170325,9.296401
-82.172379,9.297281
-82.174725,9.298454
-82.177659,9.299041
-82.180299,9.299921
-82.182646,9.300801
-82.184993,9.302268
-82.187633,9.303441
-82.190567,9.303735
-82.1935,9.304028
-82.19614,9.304908
-82.198194,9.306375
-82.199954,9.308135
-82.201127,9.310188
-82.202887,9.311948
-82.204354,9.314002
-82.205821,9.316055
-82.206994,9.318109
-82.208755,9.320162
-82.210221,9.321922
-82.211688,9.323976
-82.212861,9.326029
-82.213448,9.32867
-82.210221,9.328963
-82.208168,9.327496
-82.206408,9.325736
-82.204354,9.324269
-82.202887,9.323389
NA,NA
-82.341644,9.238903
-82.339004,9.238023
-82.336364,9.23685
-82.334017,9.23597
-82.331963,9.234796
-82.329617,9.233329
-82.327856,9.231863
-82.326096,9.230396
-82.324336,9.228342
-82.322869,9.226582
-82.321109,9.225116
-82.319349,9.222769
-82.318176,9.220715
-82.317296,9.218368
-82.315535,9.216315
-82.315242,9.213675
-82.314655,9.210448
-82.317589,9.209861
-82.319349,9.211328
-82.320816,9.213675
-82.321696,9.216022
-82.322869,9.218662
-82.324043,9.220422
-82.32551,9.222769
-82.32727,9.224529
-82.329323,9.225702
-82.33167,9.226582
-82.33431,9.227462
-82.337244,9.228049
-82.339591,9.229222
-82.341644,9.230689
-82.343698,9.232156
-82.345164,9.23421
-82.346338,9.23597
-82.347804,9.23861
-82.345458,9.240077
-82.342817,9.239197
-82.339591,9.23861
-82.33783,9.23773
NA,NA
-82.127495,9.223062
-82.126029,9.221302
-82.123682,9.220422
-82.120161,9.220129
-82.117521,9.220422
-82.114588,9.220715
-82.110774,9.220715
-82.108427,9.219835
-82.105787,9.218662
-82.104614,9.216608
-82.10344,9.214555
-82.102267,9.212208
-82.101974,9.209274
-82.101387,9.206341
-82.101093,9.203407
-82.099627,9.200767
-82.098747,9.199007
-82.096986,9.196954
-82.095226,9.195193
-82.093466,9.193727
-82.093466,9.190793
-82.096106,9.190206
-82.098747,9.190793
-82.101974,9.191673
-82.10432,9.190793
-82.105787,9.189033
-82.10432,9.186979
-82.101974,9.185806
-82.100213,9.184046
-82.09904,9.181992
-82.097867,9.179939
-82.095813,9.178472
-82.094346,9.176125
-82.092293,9.174952
-82.089359,9.174365
-82.085839,9.174365
-82.082905,9.173779
-82.079679,9.174072
-82.076158,9.174072
-82.072638,9.174072
-82.069998,9.173485
-82.067358,9.172605
-82.066184,9.170552
-82.066184,9.167911
-82.067651,9.167325
-82.070291,9.168205
-82.073518,9.167911
-82.076158,9.167618
-82.079092,9.166738
-82.081732,9.166151
-82.084666,9.165565
-82.087306,9.164391
-82.089066,9.162924
-82.090826,9.161458
-82.092586,9.159698
-82.094346,9.157937
-82.095813,9.155884
-82.096986,9.153537
-82.096986,9.150017
-82.096106,9.147083
-82.095226,9.14503
-82.094053,9.14239
-82.093173,9.140043
-82.092586,9.137403
-82.091706,9.134762
-82.091999,9.131535
-82.093466,9.129189
-82.094933,9.127429
-82.097573,9.126255
-82.09992,9.125962
-82.10256,9.126842
-82.104614,9.128309
-82.105787,9.130362
-82.107254,9.132709
-82.109307,9.134176
-82.111654,9.134469
-82.114001,9.133002
-82.116348,9.132416
-82.119281,9.133002
-82.121628,9.134176
-82.123388,9.135936
-82.124855,9.137989
-82.126322,9.139749
-82.128082,9.141803
-82.130136,9.142976
-82.131602,9.14503
-82.133949,9.146497
-82.136296,9.147083
-82.14011,9.147083
-82.143043,9.147083
-82.145977,9.147963
-82.14803,9.149137
-82.150084,9.150897
-82.150964,9.153244
-82.150964,9.156177
-82.14979,9.157937
-82.14891,9.160871
-82.148323,9.163804
-82.14803,9.167031
-82.14891,9.169672
-82.150377,9.171725
-82.15155,9.173779
-82.15243,9.176125
-82.15243,9.178766
-82.151257,9.181112
-82.14979,9.183166
-82.14803,9.184633
-82.145977,9.186393
-82.143043,9.186686
-82.140403,9.186099
-82.137469,9.185219
-82.134829,9.186099
-82.132189,9.186979
-82.130722,9.189033
-82.130136,9.191966
-82.130136,9.1949
-82.130429,9.19754
-82.131896,9.199594
-82.133656,9.201354
-82.135123,9.203701
-82.137176,9.204874
-82.13923,9.206341
-82.14099,9.207808
-82.142163,9.209861
-82.14099,9.212501
-82.139523,9.214261
-82.138056,9.216022
-82.137469,9.218955
-82.136589,9.221595
-82.135416,9.223649
-82.133069,9.225116
-82.130136,9.225702
-82.128082,9.224529
-82.126909,9.222182
NA,NA
-82.149497,9.238316
-82.145977,9.23773
-82.144803,9.23597
-82.145683,9.233623
-82.14803,9.232743
-82.151257,9.232449
-82.153604,9.233329
-82.153604,9.23597
-82.151257,9.237436
-82.148617,9.238316
-82.14627,9.238316
NA,NA
-82.1935,9.350378
-82.19174,9.348911
-82.18998,9.347151
-82.187633,9.345978
-82.185286,9.344804
-82.182646,9.343924
-82.179419,9.343631
-82.176192,9.343631
-82.173552,9.342457
-82.171205,9.341577
-82.167978,9.340991
-82.164458,9.340991
-82.162111,9.342164
-82.159764,9.343044
-82.156831,9.343924
-82.153897,9.343337
-82.151257,9.342457
-82.148617,9.341577
-82.145097,9.341577
-82.142163,9.341284
-82.139816,9.340404
-82.138056,9.338644
-82.136296,9.336297
-82.135709,9.333657
-82.135123,9.331016
-82.134242,9.32867
-82.132482,9.326323
-82.131016,9.324856
-82.129255,9.323096
-82.128082,9.321042
-82.126029,9.319282
-82.124562,9.317522
-82.122802,9.315762
-82.120455,9.314589
-82.118108,9.313415
-82.114881,9.312829
-82.111654,9.312535
-82.108134,9.312535
-82.104907,9.313122
-82.101974,9.313415
-82.09904,9.312535
-82.096693,9.311655
-82.094053,9.310482
-82.091706,9.309308
-82.089653,9.308135
-82.088186,9.306375
-82.086426,9.304615
-82.084959,9.302561
-82.083492,9.300508
-82.082612,9.298161
-82.081145,9.296107
-82.079679,9.29376
-82.078212,9.292
-82.077332,9.289654
-82.075865,9.2876
-82.077332,9.28496
-82.079092,9.284373
-82.081732,9.285253
-82.083492,9.28672
-82.085546,9.288187
-82.088186,9.289067
-82.090533,9.29024
-82.09376,9.289947
-82.096106,9.288773
-82.09816,9.2876
-82.100213,9.286133
-82.101974,9.284373
-82.10432,9.2832
-82.10608,9.281733
-82.107841,9.279679
-82.109307,9.277919
-82.111654,9.276453
-82.114001,9.275279
-82.116641,9.274692
-82.119868,9.273812
-82.121922,9.272932
-82.124562,9.272052
-82.126029,9.270292
-82.128082,9.268532
-82.129842,9.267065
-82.131309,9.265305
-82.132776,9.262958
-82.134536,9.261491
-82.136003,9.259438
-82.137469,9.257091
-82.137763,9.254158
-82.136883,9.251517
-82.136003,9.249171
-82.135123,9.24653
-82.134242,9.244184
-82.134242,9.241837
-82.137469,9.241543
-82.14011,9.242423
-82.142163,9.24389
-82.144217,9.245357
-82.14627,9.24653
-82.149497,9.247117
-82.151257,9.248584
-82.153017,9.250344
-82.154191,9.252691
-82.154484,9.255918
-82.153017,9.257678
-82.15155,9.259731
-82.150084,9.261785
-82.148323,9.263545
-82.146857,9.265598
-82.145977,9.267652
-82.145097,9.270292
-82.14539,9.273519
-82.146563,9.275572
-82.14803,9.277626
-82.149497,9.279679
-82.150377,9.282613
-82.150377,9.285547
-82.15067,9.28848
-82.151257,9.291414
-82.152724,9.293467
-82.154191,9.295521
-82.156244,9.296987
-82.158004,9.298747
-82.160058,9.299921
-82.162111,9.301388
-82.162111,9.303148
-82.159764,9.303735
-82.156244,9.303441
-82.153897,9.302854
-82.15067,9.302268
-82.148323,9.303735
-82.148323,9.306375
-82.150084,9.308722
-82.15155,9.310188
-82.153311,9.311948
-82.154777,9.314002
-82.156244,9.315762
-82.158298,9.317522
-82.160058,9.319282
-82.161818,9.320456
-82.163578,9.322216
-82.165045,9.324563
-82.166805,9.326029
-82.168272,9.32779
-82.170325,9.32955
-82.172379,9.33043
-82.175605,9.33131
-82.178246,9.331897
-82.181473,9.332483
-82.184406,9.332777
-82.187633,9.33307
-82.190567,9.333363
-82.193793,9.33395
-82.196727,9.334537
-82.199367,9.335417
-82.202301,9.33571
-82.204648,9.336884
-82.206701,9.33835
-82.207874,9.340697
-82.208461,9.343631
-82.207581,9.345978
-82.206408,9.348324
-82.204354,9.350085
-82.202594,9.351258
-82.200247,9.352725
-82.197607,9.353605
-82.19438,9.353311
-82.19262,9.351551
-82.192033,9.349204
NA,NA
-82.047703,9.260905
-82.045356,9.259731
-82.044476,9.257091
-82.047116,9.256798
-82.049463,9.257678
-82.05181,9.258851
-82.052103,9.260025
-82.04917,9.260611
-82.046236,9.260025
-82.044476,9.259145
NA,NA
-82.034502,9.250344
-82.031275,9.250051
-82.028342,9.249464
-82.027168,9.247117
-82.029515,9.246237
-82.031862,9.247117
-82.034795,9.247997
-82.034502,9.249757
-82.031275,9.250344
-82.030688,9.250051
NA,NA
-82.043303,9.272639
-82.041249,9.271466
-82.039489,9.269705
-82.037436,9.267652
-82.035382,9.267359
-82.032449,9.268239
-82.029515,9.267359
-82.028342,9.265598
-82.026581,9.263545
-82.025115,9.262078
-82.022474,9.260905
-82.019541,9.260318
-82.018368,9.257971
-82.016901,9.256211
-82.015727,9.253571
-82.013087,9.252984
-82.011034,9.251811
-82.01074,9.249171
-82.012794,9.247704
-82.015434,9.247117
-82.017194,9.245064
-82.015727,9.242717
-82.015141,9.24037
-82.014261,9.237436
-82.015434,9.235676
-82.017194,9.233329
-82.018954,9.231569
-82.021888,9.232156
-82.023648,9.233916
-82.025701,9.235383
-82.028048,9.236263
-82.030395,9.23509
-82.032742,9.23597
-82.034502,9.23773
-82.035969,9.23949
-82.038316,9.240957
-82.041249,9.240957
-82.043596,9.240957
-82.045356,9.24301
-82.04653,9.245064
-82.048583,9.24653
-82.051223,9.24741
-82.05357,9.247997
-82.055917,9.249464
-82.057677,9.250931
-82.059437,9.252984
-82.060904,9.255038
-82.061197,9.257971
-82.061784,9.260905
-82.061784,9.264132
-82.061491,9.267359
-82.060611,9.270585
-82.059437,9.272639
-82.057384,9.274106
-82.055624,9.272639
-82.053277,9.271172
-82.051517,9.269999
-82.048876,9.268825
-82.045943,9.268825
-82.045649,9.272346
-82.043303,9.272932
-82.041249,9.271466
NA,NA
-82.154484,9.142683
-82.153017,9.140629
-82.15243,9.137696
-82.153311,9.135056
-82.155657,9.134176
-82.156831,9.131829
-82.156244,9.129189
-82.158298,9.127429
-82.160938,9.128309
-82.162698,9.129775
-82.164751,9.131535
-82.166805,9.132709
-82.168858,9.134176
-82.171205,9.135349
-82.172965,9.136816
-82.172672,9.139749
-82.170325,9.140336
-82.167685,9.139456
-82.165338,9.140336
-82.163578,9.141803
-82.162111,9.14415
-82.160938,9.146203
-82.158591,9.147377
-82.156244,9.14679
-82.154484,9.144736
-82.153897,9.141803
-82.153017,9.140336
NA,NA
-82.255691,9.28408
-82.255398,9.281146
-82.253931,9.279093
-82.253051,9.276746
-82.250998,9.274986
-82.249531,9.272932
-82.248651,9.270879
-82.247771,9.267945
-82.246891,9.265598
-82.245424,9.263545
-82.243077,9.262372
-82.23985,9.262078
-82.236917,9.261491
-82.23545,9.259438
-82.234863,9.256798
-82.234863,9.252984
-82.23545,9.250637
-82.236623,9.247704
-82.236917,9.245064
-82.237797,9.24213
-82.239263,9.24037
-82.24161,9.239197
-82.244544,9.23861
-82.247184,9.239197
-82.249824,9.24037
-82.252464,9.239783
-82.254224,9.238023
-82.256571,9.236556
-82.258918,9.235383
-82.260972,9.233916
-82.261265,9.230983
-82.260972,9.228636
-82.259798,9.226582
-82.257745,9.225409
-82.255985,9.223649
-82.254518,9.221889
-82.253051,9.219835
-82.252171,9.216902
-82.252758,9.213968
-82.254811,9.212501
-82.257451,9.211915
-82.260972,9.211621
-82.263612,9.211915
-82.266252,9.213088
-82.268599,9.213968
-82.271239,9.215141
-82.272706,9.216608
-82.275053,9.218075
-82.275639,9.220715
-82.276226,9.223649
-82.277399,9.225702
-82.27916,9.227462
-82.281506,9.228929
-82.28356,9.230103
-82.285027,9.232156
-82.28532,9.23509
-82.283267,9.236263
-82.2818,9.238023
-82.279746,9.239783
-82.277986,9.24125
-82.279453,9.243597
-82.282093,9.244184
-82.28532,9.245064
-82.287667,9.245944
-82.290307,9.24653
-82.292067,9.248291
-82.292654,9.251224
-82.292947,9.254158
-82.292361,9.257091
-82.290894,9.259145
-82.289134,9.260905
-82.28884,9.262958
-82.290014,9.265305
-82.29148,9.267359
-82.291774,9.270292
-82.291774,9.273812
-82.291774,9.277333
-82.29148,9.280266
-82.291187,9.2832
-82.290894,9.286427
-82.290014,9.289067
-82.288547,9.291414
-82.28708,9.293467
-82.284733,9.292294
-82.28356,9.289654
-82.283267,9.28672
-82.28356,9.283493
-82.283267,9.28056
-82.2818,9.278506
-82.279453,9.279973
-82.277986,9.282026
-82.275346,9.28232
-82.272706,9.281146
-82.270652,9.279679
-82.267719,9.279093
-82.265372,9.280266
-82.263612,9.282026
-82.263025,9.28496
-82.263025,9.288187
-82.260972,9.289654
-82.258918,9.28848
-82.256865,9.287013
-82.255691,9.284373
-82.255398,9.282613
NA,NA
-82.035969,9.170845
-82.034209,9.169085
-82.032155,9.167911
-82.029222,9.167031
-82.026581,9.166445
-82.024821,9.164978
-82.023061,9.162924
-82.022474,9.160284
-82.021301,9.157644
-82.020421,9.155297
-82.019248,9.15295
-82.017781,9.150897
-82.015434,9.14943
-82.013087,9.148843
-82.010447,9.14767
-82.00898,9.146203
-82.00722,9.143856
-82.005753,9.141803
-82.00458,9.140043
-82.004873,9.137403
-82.006927,9.136229
-82.009567,9.135056
-82.011034,9.133296
-82.012207,9.130949
-82.01338,9.128602
-82.015141,9.126255
-82.017194,9.125668
-82.020128,9.124788
-82.023061,9.125375
-82.025701,9.126255
-82.027461,9.127429
-82.029222,9.129775
-82.030688,9.131535
-82.031862,9.133589
-82.034209,9.135056
-82.036555,9.135936
-82.039489,9.136523
-82.041542,9.137696
-82.043889,9.139163
-82.045649,9.140923
-82.04741,9.14239
-82.04917,9.14415
-82.05005,9.14679
-82.051223,9.149137
-82.051517,9.152364
-82.051223,9.155297
-82.05005,9.157644
-82.048876,9.159991
-82.04741,9.162044
-82.046823,9.164685
-82.04653,9.167911
-82.04653,9.170845
-82.047116,9.174072
-82.045943,9.176419
-82.043303,9.177592
-82.040662,9.177005
-82.038902,9.175245
-82.037142,9.173485
-82.035969,9.171138
-82.035089,9.169672
NA,NA
-79.831997,9.393794
-79.82965,9.392914
-79.828184,9.390861
-79.829357,9.388221
-79.832291,9.388514
-79.833757,9.390567
-79.835517,9.392621
-79.833757,9.393794
-79.831411,9.392914
-79.829064,9.391741
-79.82877,9.391447
NA,NA
-79.836398,9.310188
-79.835517,9.310188
-79.833757,9.309895
-79.831997,9.309308
-79.831997,9.309308
-79.829064,9.309308
-79.828184,9.306961
-79.828477,9.304615
-79.830237,9.303148
-79.832584,9.301681
-79.835224,9.301094
-79.837864,9.299921
-79.839918,9.298747
-79.843438,9.298747
-79.845785,9.298161
-79.849305,9.298747
-79.848425,9.301094
-79.846372,9.302561
-79.844025,9.303441
-79.842851,9.305201
-79.841678,9.307841
-79.839624,9.309308
-79.837571,9.310188
-79.836398,9.310188
NA,NA
-79.833171,9.292587
-79.831411,9.291414
-79.831411,9.291414
-79.82965,9.289654
-79.828184,9.2876
-79.828184,9.284666
-79.830237,9.2832
-79.831704,9.28144
-79.832584,9.278506
-79.832877,9.275572
-79.834637,9.273812
-79.836398,9.272346
-79.838158,9.270585
-79.840211,9.269119
-79.842851,9.268239
-79.845198,9.267359
-79.848425,9.267065
-79.850479,9.267945
-79.851945,9.270585
-79.851652,9.273812
-79.849598,9.275279
-79.847252,9.276159
-79.845785,9.278506
-79.848132,9.279973
-79.851065,9.280266
-79.853412,9.281733
-79.853999,9.284373
-79.852825,9.287013
-79.851945,9.28936
-79.849598,9.290534
-79.846372,9.29024
-79.843438,9.289654
-79.840505,9.290534
-79.838158,9.291414
-79.835517,9.292294
-79.833171,9.292587
NA,NA
-79.896242,9.229809
-79.893015,9.229516
-79.890961,9.227756
-79.890668,9.224822
-79.892135,9.223062
-79.894188,9.221302
-79.896829,9.220715
-79.899175,9.222182
-79.900349,9.224822
-79.899762,9.227756
-79.898882,9.230396
-79.896535,9.230396
-79.894775,9.229809
NA,NA
-79.835517,9.163218
-79.833757,9.161458
-79.830237,9.161458
-79.829357,9.159111
-79.82789,9.157057
-79.82525,9.157057
-79.822903,9.157644
-79.819383,9.157644
-79.817623,9.156177
-79.816449,9.153537
-79.816743,9.150897
-79.817036,9.14767
-79.81821,9.145616
-79.818796,9.14239
-79.81821,9.139456
-79.819383,9.136816
-79.82173,9.135642
-79.823783,9.136523
-79.825543,9.138869
-79.826717,9.140923
-79.828477,9.140629
-79.829357,9.137696
-79.829944,9.135056
-79.830824,9.132122
-79.833757,9.132709
-79.836691,9.131829
-79.838158,9.130069
-79.839624,9.128309
-79.842265,9.128015
-79.843731,9.130362
-79.844905,9.132122
-79.848132,9.132416
-79.850479,9.133589
-79.852532,9.135056
-79.854586,9.136523
-79.856639,9.137696
-79.858399,9.139749
-79.860159,9.141216
-79.861919,9.142683
-79.863679,9.144736
-79.863973,9.147963
-79.862799,9.15031
-79.861333,9.152364
-79.860746,9.155591
-79.861626,9.157937
-79.861039,9.161458
-79.859279,9.162631
-79.856639,9.162338
-79.854879,9.160578
-79.852532,9.159404
-79.849598,9.159991
-79.848425,9.162338
-79.846078,9.163218
-79.843731,9.162924
-79.840505,9.163218
-79.838158,9.164685
-79.835517,9.163804
-79.833757,9.162631
NA,NA
-79.582646,9.613223
-79.579712,9.614103
-79.577072,9.614397
-79.575605,9.612343
-79.575312,9.60941
-79.577366,9.607943
-79.580299,9.60765
-79.582646,9.609116
-79.583526,9.611463
-79.583526,9.613517
-79.580299,9.61381
-79.579712,9.614103
NA,NA
-79.563871,9.619677
-79.561524,9.620851
-79.559178,9.621731
-79.557124,9.623491
-79.555657,9.625544
-79.553311,9.626424
-79.551257,9.624958
-79.551257,9.622024
-79.552724,9.620264
-79.555071,9.618797
-79.556831,9.617917
-79.559764,9.617037
-79.562698,9.616744
-79.565338,9.61733
-79.564458,9.619677
-79.561818,9.620851
-79.560351,9.620851
NA,NA
-78.228815,9.304321
-78.225882,9.304028
-78.223242,9.302854
-78.222068,9.300801
-78.220895,9.298454
-78.221482,9.295227
-78.222948,9.293467
-78.225295,9.292294
-78.228229,9.29288
-78.230576,9.294054
-78.231456,9.296401
-78.231749,9.299628
-78.230282,9.301681
-78.228815,9.303735
-78.226175,9.304028
-78.224709,9.303735
NA,NA
-77.745954,9.00246
-77.743607,9.000699
-77.742141,8.999233
-77.740967,8.996886
-77.740087,8.994539
-77.738914,8.991899
-77.73862,8.989259
-77.738914,8.986912
-77.740967,8.985445
-77.743314,8.986618
-77.745367,8.988085
-77.746834,8.989845
-77.748888,8.991312
-77.750354,8.993659
-77.751528,8.995712
-77.752408,8.998059
-77.752701,9.000993
-77.751528,9.003633
-77.748888,9.00422
-77.746248,9.00334
-77.744487,9.001579
-77.743607,9.000699
NA,NA
-77.720726,8.936161
-77.718966,8.934108
-77.717205,8.932641
-77.715445,8.930881
-77.712805,8.930001
-77.710752,8.928534
-77.708698,8.927361
-77.707231,8.925307
-77.705471,8.923547
-77.703418,8.92208
-77.701364,8.920907
-77.699311,8.91944
-77.696671,8.91856
-77.69315,8.91856
-77.69051,8.91768
-77.68875,8.915627
-77.689337,8.9124
-77.690804,8.91064
-77.692564,8.908586
-77.694617,8.907413
-77.697844,8.907999
-77.699311,8.90976
-77.701658,8.911226
-77.703418,8.912986
-77.705178,8.914453
-77.707231,8.916213
-77.709578,8.917387
-77.710458,8.919734
-77.712805,8.9212
-77.714859,8.922667
-77.716619,8.924134
-77.718672,8.926187
-77.720139,8.927654
-77.721899,8.929414
-77.723659,8.931468
-77.725419,8.932935
-77.726886,8.934695
-77.728353,8.937042
-77.728646,8.939095
-77.726299,8.939388
-77.724246,8.937922
-77.722192,8.936748
-77.720432,8.934988
-77.718966,8.933228
-77.718379,8.933228
NA,NA
-77.997946,8.251766
-77.995012,8.250886
-77.992078,8.250592
-77.990025,8.249125
-77.988265,8.247365
-77.987091,8.245019
-77.986798,8.242085
-77.988265,8.240031
-77.990905,8.240912
-77.993252,8.242085
-77.995892,8.242965
-77.997946,8.244138
-78.000586,8.245312
-78.002639,8.246779
-78.003813,8.248832
-78.002933,8.251179
-77.999999,8.251766
-77.996772,8.251766
-77.993252,8.251179
-77.992959,8.250886
NA,NA
-78.147263,8.426312
-78.145503,8.424845
-78.143743,8.422791
-78.142276,8.421031
-78.141689,8.418391
-78.142863,8.416337
-78.145209,8.415164
-78.148436,8.414871
-78.151957,8.415164
-78.154303,8.416044
-78.15489,8.418978
-78.155477,8.421618
-78.156357,8.424258
-78.157237,8.426898
-78.15665,8.430125
-78.15577,8.432179
-78.154303,8.434525
-78.151957,8.435406
-78.150196,8.433645
-78.149903,8.430418
-78.148436,8.428365
-78.147263,8.426312
NA,NA
-78.335596,8.340065
-78.33325,8.339185
-78.33325,8.339185
-78.33149,8.337719
-78.329436,8.336252
-78.327383,8.334492
-78.327089,8.331558
-78.329143,8.330971
-78.33149,8.332145
-78.333543,8.333318
-78.336477,8.334492
-78.338823,8.335665
-78.341464,8.336252
-78.343517,8.338012
-78.345277,8.339772
-78.343224,8.341532
-78.339997,8.341532
-78.337357,8.341239
-78.335596,8.340065
NA,NA
-78.761254,8.794765
-78.759494,8.792711
-78.758614,8.790364
-78.7592,8.787137
-78.759787,8.784497
-78.761254,8.782444
-78.76272,8.780684
-78.764774,8.779217
-78.766827,8.77775
-78.769468,8.777163
-78.772988,8.777163
-78.776215,8.77775
-78.778562,8.77863
-78.781495,8.77951
-78.784429,8.779804
-78.786776,8.77863
-78.787949,8.776283
-78.789416,8.774523
-78.791469,8.772763
-78.792936,8.771003
-78.795576,8.771003
-78.79763,8.772763
-78.798803,8.77511
-78.799683,8.777457
-78.80115,8.77951
-78.803203,8.780977
-78.804964,8.782737
-78.807604,8.783617
-78.809364,8.785084
-78.810244,8.787431
-78.811417,8.790071
-78.812004,8.792711
-78.811711,8.796231
-78.811417,8.799165
-78.811124,8.802099
-78.810244,8.805032
-78.809364,8.807672
-78.80819,8.809726
-78.806724,8.811779
-78.805257,8.813833
-78.803203,8.815299
-78.80115,8.816473
-78.79851,8.817646
-78.79587,8.81794
-78.793229,8.819113
-78.791176,8.819993
-78.788829,8.82146
-78.786776,8.822633
-78.784722,8.8241
-78.782082,8.82498
-78.779148,8.825567
-78.776215,8.82586
-78.774455,8.8241
-78.775628,8.821753
-78.777095,8.819993
-78.777682,8.817646
-78.777095,8.815006
-78.776801,8.812366
-78.777095,8.809432
-78.777095,8.806792
-78.774748,8.806205
-78.772108,8.807086
-78.769174,8.806792
-78.766534,8.805619
-78.765067,8.803859
-78.763307,8.801805
-78.762427,8.799165
-78.762134,8.797405
-78.762134,8.797405
-78.761254,8.794765
NA,NA
-79.041994,8.658648
-79.041114,8.657181
-79.040527,8.656595
-79.038767,8.655128
-79.037887,8.653368
-79.03994,8.651901
-79.042874,8.652781
-79.044927,8.654248
-79.046981,8.655421
-79.048741,8.657181
-79.049328,8.659822
-79.047568,8.660995
-79.044341,8.660702
-79.042287,8.659235
-79.041994,8.658648
NA,NA
-79.017059,8.622566
-79.017059,8.621099
-79.016472,8.620805
-79.017059,8.618752
-79.019112,8.618165
-79.022046,8.617579
-79.024979,8.616699
-79.027326,8.615818
-79.029086,8.614352
-79.031726,8.614058
-79.033193,8.615818
-79.0329,8.618752
-79.02938,8.618752
-79.027326,8.619925
-79.025273,8.621099
-79.023513,8.623446
-79.021459,8.624326
-79.018525,8.624619
-79.017059,8.622566
NA,NA
-79.049621,8.626966
-79.047861,8.624326
-79.048448,8.624326
-79.048448,8.621686
-79.048154,8.618752
-79.044927,8.618165
-79.042874,8.616699
-79.042581,8.613472
-79.043461,8.610831
-79.045514,8.609951
-79.048154,8.608778
-79.049328,8.607018
-79.050794,8.604378
-79.051968,8.602618
-79.054021,8.602031
-79.056075,8.603204
-79.057835,8.604964
-79.059302,8.606724
-79.061062,8.608778
-79.061942,8.611418
-79.062235,8.613472
-79.061355,8.616405
-79.059888,8.618459
-79.059008,8.620512
-79.058422,8.623739
-79.057542,8.626379
-79.056955,8.629019
-79.054315,8.629899
-79.051381,8.629313
-79.050208,8.627259
-79.049621,8.626966
NA,NA
-79.010312,8.58531
-79.009138,8.581203
-79.009138,8.581203
-79.010018,8.578269
-79.011778,8.576802
-79.014125,8.575922
-79.017352,8.575042
-79.019112,8.576216
-79.021166,8.577976
-79.021166,8.581203
-79.021166,8.58443
-79.022339,8.58707
-79.021459,8.58883
-79.018819,8.58883
-79.016765,8.590297
-79.013832,8.590883
-79.011485,8.58971
-79.010605,8.587363
-79.009725,8.58531
NA,NA
-79.004444,8.565068
-79.005325,8.562428
-79.007085,8.560668
-79.008258,8.558614
-79.010018,8.556854
-79.012952,8.555974
-79.014125,8.558321
-79.013245,8.561255
-79.013538,8.564188
-79.016179,8.565362
-79.017645,8.566828
-79.019112,8.568882
-79.017645,8.571229
-79.015005,8.570349
-79.012658,8.569175
-79.009138,8.569175
-79.007085,8.570642
-79.004151,8.570642
-79.003564,8.567708
-79.004444,8.565068
NA,NA
-79.020579,8.504344
-79.021166,8.501704
-79.021166,8.498183
-79.020872,8.495543
-79.019112,8.493196
-79.017645,8.49173
-79.015885,8.489676
-79.014712,8.487916
-79.015885,8.485862
-79.018232,8.485276
-79.020872,8.486449
-79.022632,8.488209
-79.024099,8.489969
-79.026446,8.491436
-79.027913,8.493196
-79.02938,8.49525
-79.03114,8.497303
-79.03114,8.500824
-79.029673,8.50317
-79.027913,8.504637
-79.026739,8.506984
-79.025566,8.509037
-79.024099,8.511091
-79.022632,8.513438
-79.020286,8.514024
-79.019112,8.512264
-79.019112,8.509037
-79.019699,8.506104
-79.020579,8.503464
-79.021166,8.500237
NA,NA
-79.048154,8.494076
